Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 2000
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, 'load_in_8bit': False, 'load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': False, 'bnb_4bit_compute_dtype': 'float16'}
{'loss': 2.5348, 'learning_rate': 1.020408163265306e-06, 'epoch': 0.01}
{'loss': 0.091, 'learning_rate': 4.829310603910731e-07, 'epoch': 23.87}
{'loss': 0.0926, 'learning_rate': 4.7124250064803367e-07, 'epoch': 23.88}
{'loss': 0.0931, 'learning_rate': 4.5969646067400285e-07, 'epoch': 23.9}
{'loss': 0.0959, 'learning_rate': 4.482929736928765e-07, 'epoch': 23.91}
{'loss': 0.0982, 'learning_rate': 4.37032072518373e-07, 'epoch': 23.92}
{'loss': 0.0996, 'learning_rate': 4.259137895539111e-07, 'epoch': 23.94}
{'loss': 0.1017, 'learning_rate': 4.1493815679252147e-07, 'epoch': 23.95}
{'loss': 0.1055, 'learning_rate': 4.041052058167516e-07, 'epoch': 23.96}
{'loss': 0.0994, 'learning_rate': 3.9341496779859986e-07, 'epoch': 23.97}
{'loss': 0.0817, 'learning_rate': 3.82867473499382e-07, 'epoch': 23.99}
{'loss': 0.0991, 'learning_rate': 3.724627532696812e-07, 'epoch': 24.0}
{'loss': 0.0632, 'learning_rate': 3.6220083704923693e-07, 'epoch': 24.01}
{'loss': 0.0717, 'learning_rate': 3.520817543668731e-07, 'epoch': 24.03}
{'loss': 0.0744, 'learning_rate': 3.421055343404145e-07, 'epoch': 24.04}
{'loss': 0.0775, 'learning_rate': 3.3227220567657593e-07, 'epoch': 24.05}
{'loss': 0.0783, 'learning_rate': 3.225817966709288e-07, 'epoch': 24.06}
{'loss': 0.0817, 'learning_rate': 3.13034335207768e-07, 'epoch': 24.08}
{'loss': 0.0828, 'learning_rate': 3.036298487600564e-07, 'epoch': 24.09}
{'loss': 0.0848, 'learning_rate': 2.943683643893635e-07, 'epoch': 24.1}
{'loss': 0.0865, 'learning_rate': 2.852499087457439e-07, 'epoch': 24.12}
{'loss': 0.0893, 'learning_rate': 2.762745080676976e-07, 'epoch': 24.13}
{'loss': 0.0907, 'learning_rate': 2.674421881820766e-07, 'epoch': 24.14}
{'loss': 0.092, 'learning_rate': 2.587529745040285e-07, 'epoch': 24.15}
{'loss': 0.0932, 'learning_rate': 2.502068920368861e-07, 'epoch': 24.17}
{'loss': 0.0954, 'learning_rate': 2.4180396537215043e-07, 'epoch': 24.18}
{'loss': 0.0975, 'learning_rate': 2.3354421868935772e-07, 'epoch': 24.19}
{'loss': 0.0994, 'learning_rate': 2.254276757560736e-07, 'epoch': 24.2}
{'loss': 0.1006, 'learning_rate': 2.1745435992776563e-07, 'epoch': 24.22}
{'loss': 0.1041, 'learning_rate': 2.0962429414776996e-07, 'epoch': 24.23}
{'loss': 0.1087, 'learning_rate': 2.0193750094723573e-07, 'epoch': 24.24}
{'loss': 0.0636, 'learning_rate': 1.943940024450197e-07, 'epoch': 24.26}
{'loss': 0.0717, 'learning_rate': 1.8699382034765845e-07, 'epoch': 24.27}
{'loss': 0.0745, 'learning_rate': 1.7973697594929617e-07, 'epoch': 24.28}
{'loss': 0.0773, 'learning_rate': 1.7262349013160706e-07, 'epoch': 24.29}
{'loss': 0.0793, 'learning_rate': 1.656533833637619e-07, 'epoch': 24.31}
{'loss': 0.0818, 'learning_rate': 1.5882667570235044e-07, 'epoch': 24.32}
{'loss': 0.0832, 'learning_rate': 1.5214338679132577e-07, 'epoch': 24.33}
{'loss': 0.0849, 'learning_rate': 1.4560353586196563e-07, 'epoch': 24.35}
{'loss': 0.0865, 'learning_rate': 1.3920714173278336e-07, 'epoch': 24.36}
{'loss': 0.0885, 'learning_rate': 1.3295422280950044e-07, 'epoch': 24.37}
{'loss': 0.0907, 'learning_rate': 1.2684479708500174e-07, 'epoch': 24.38}
{'loss': 0.0924, 'learning_rate': 1.2087888213924147e-07, 'epoch': 24.4}
{'loss': 0.0931, 'learning_rate': 1.1505649513923744e-07, 'epoch': 24.41}
{'loss': 0.0937, 'learning_rate': 1.0937765283899893e-07, 'epoch': 24.42}
{'loss': 0.0977, 'learning_rate': 1.0384237157948228e-07, 'epoch': 24.43}
{'loss': 0.0989, 'learning_rate': 9.845066728854657e-08, 'epoch': 24.45}
{'loss': 0.1005, 'learning_rate': 9.32025554809035e-08, 'epoch': 24.46}
{'loss': 0.1041, 'learning_rate': 8.809805125807314e-08, 'epoch': 24.47}
{'loss': 0.1095, 'learning_rate': 8.313716930835048e-08, 'epoch': 24.49}
{'loss': 0.063, 'learning_rate': 7.831992390675003e-08, 'epoch': 24.5}
{'loss': 0.0723, 'learning_rate': 7.364632891496692e-08, 'epoch': 24.51}
{'loss': 0.0741, 'learning_rate': 6.91163977813436e-08, 'epoch': 24.52}
{'loss': 0.0773, 'learning_rate': 6.47301435408365e-08, 'epoch': 24.54}
{'loss': 0.0788, 'learning_rate': 6.048757881494393e-08, 'epoch': 24.55}
{'loss': 0.0815, 'learning_rate': 5.638871581172822e-08, 'epoch': 24.56}
{'loss': 0.0833, 'learning_rate': 5.2433566325721384e-08, 'epoch': 24.58}
{'loss': 0.0853, 'learning_rate': 4.862214173792512e-08, 'epoch': 24.59}
{'loss': 0.0863, 'learning_rate': 4.495445301578305e-08, 'epoch': 24.6}
{'loss': 0.0893, 'learning_rate': 4.143051071311965e-08, 'epoch': 24.61}
{'loss': 0.0907, 'learning_rate': 3.805032497013472e-08, 'epoch': 24.63}
{'loss': 0.0923, 'learning_rate': 3.48139055133645e-08, 'epoch': 24.64}
{'loss': 0.0919, 'learning_rate': 3.1721261655659475e-08, 'epoch': 24.65}
{'loss': 0.0948, 'learning_rate': 2.877240229614553e-08, 'epoch': 24.66}
{'loss': 0.0974, 'learning_rate': 2.5967335920218382e-08, 'epoch': 24.68}
{'loss': 0.0992, 'learning_rate': 2.3306070599493636e-08, 'epoch': 24.69}
{'loss': 0.1008, 'learning_rate': 2.078861399180676e-08, 'epoch': 24.7}
{'loss': 0.1047, 'learning_rate': 1.8414973341174258e-08, 'epoch': 24.72}
{'loss': 0.109, 'learning_rate': 1.6185155477788094e-08, 'epoch': 24.73}
{'loss': 0.0633, 'learning_rate': 1.4099166817982402e-08, 'epoch': 24.74}
{'loss': 0.0715, 'learning_rate': 1.2157013364222369e-08, 'epoch': 24.75}
{'loss': 0.0744, 'learning_rate': 1.0358700705082048e-08, 'epoch': 24.77}
{'loss': 0.0768, 'learning_rate': 8.704234015238788e-09, 'epoch': 24.78}
{'loss': 0.0787, 'learning_rate': 7.193618055445495e-09, 'epoch': 24.79}
{'loss': 0.0811, 'learning_rate': 5.826857172519517e-09, 'epoch': 24.81}
{'loss': 0.0827, 'learning_rate': 4.603955299337104e-09, 'epoch': 24.82}
{'loss': 0.0847, 'learning_rate': 3.5249159548222944e-09, 'epoch': 24.83}
{'loss': 0.0865, 'learning_rate': 2.5897422439191688e-09, 'epoch': 24.84}
{'loss': 0.0886, 'learning_rate': 1.7984368576140498e-09, 'epoch': 24.86}
{'loss': 0.091, 'learning_rate': 1.1510020728910942e-09, 'epoch': 24.87}
{'loss': 0.0923, 'learning_rate': 6.474397527600484e-10, 'epoch': 24.88}
{'loss': 0.0931, 'learning_rate': 2.877513462340442e-10, 'epoch': 24.89}
{'loss': 0.0948, 'learning_rate': 7.193788830739401e-11, 'epoch': 24.91}
{'loss': 0.0969, 'learning_rate': 0.0, 'epoch': 24.92}
{'eval_loss': 0.09940832853317261, 'eval_runtime': 78.1897, 'eval_samples_per_second': 25.579, 'eval_steps_per_second': 3.197, 'epoch': 24.92}
{'train_runtime': 28142.9663, 'train_samples_per_second': 17.766, 'train_steps_per_second': 0.069, 'train_loss': 0.2225296986179474, 'epoch': 24.92}
PeftModelForCausalLM(
  (base_model): LoraModel(
    (model): LlamaForCausalLM(
      (model): LlamaModel(
        (embed_tokens): Embedding(32000, 4096)
        (layers): ModuleList(
          (0-31): 32 x LlamaDecoderLayer(
            (self_attn): LlamaAttention(
              (q_proj): Linear4bit(
                in_features=4096, out_features=4096, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=4096, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (k_proj): Linear4bit(
                in_features=4096, out_features=4096, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=4096, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (v_proj): Linear4bit(
                in_features=4096, out_features=4096, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=4096, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (o_proj): Linear4bit(
                in_features=4096, out_features=4096, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=4096, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (rotary_emb): LlamaRotaryEmbedding()
            )
            (mlp): LlamaMLP(
              (gate_proj): Linear4bit(
                in_features=4096, out_features=11008, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=11008, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (up_proj): Linear4bit(
                in_features=4096, out_features=11008, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=4096, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=11008, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (down_proj): Linear4bit(
                in_features=11008, out_features=4096, bias=False
                (lora_dropout): ModuleDict(
                  (default): Dropout(p=0.1, inplace=False)
                )
                (lora_A): ModuleDict(
                  (default): Linear(in_features=11008, out_features=16, bias=False)
                )
                (lora_B): ModuleDict(
                  (default): Linear(in_features=16, out_features=4096, bias=False)
                )
                (lora_embedding_A): ParameterDict()
                (lora_embedding_B): ParameterDict()
              )
              (act_fn): SiLUActivation()
            )
            (input_layernorm): LlamaRMSNorm()
            (post_attention_layernorm): LlamaRMSNorm()
          )
        )
        (norm): LlamaRMSNorm()
      )
      (lm_head): Linear(in_features=4096, out_features=32000, bias=False)
    )
  )
)
